Date|Time|Location|Wind Direction|Wind Speed (kts)|Weather|Temp (C)|Humidity (%)|Rain (mm)|Pressure (hPa)
6-DEC-2017|22:00|MOOREPARK CORK(A)|S|10 Gust 21|--|14|92|0.5|1005
6-DEC-2017|22:00|MT DILLON ROSCOM(A)|SW|11 Gust 22|--|13|96|1.3|1001
6-DEC-2017|22:00|MULLINGAR(A)|S|09 Gust 21|RAIN SHOWER|13|94|0.4|1002
6-DEC-2017|22:00|NEWPORT MAYO(A)|SW|17 Gust 30|--|12|96|0.7|999
6-DEC-2017|22:00|OAK PARK CARLOW(A)|S|18|CLOUDY|13|94|0.0|1005
6-DEC-2017|22:00|PHOENIX PARK(A)|--|--|--|13|91|0.8|1004
6-DEC-2017|22:00|ROCHES POINT(A)|SW|29 Gust 37|LIGHT RAIN|12|98|1.4|1005
6-DEC-2017|22:00|SHANNON AIRPORT|SW|15|LIGHT DRIZZLE|13|94|0.2|1003
6-DEC-2017|22:00|SHERKIN ISLAND(A)|SW|20 Gust 34|RECENT DRIZZLE|12|95|0.2|1005
6-DEC-2017|22:00|VALENTIA(A)|SW|19 Gust 32|LIGHT RAIN|13|92|0.2|1003
6-DEC-2017|23:00|ATHENRY GALWAY(A)|SW|11 Gust 24|--|13|95|0.0|1000
6-DEC-2017|23:00|BALLYHAISE CAVAN(A)|SW|15 Gust 28|RECENT RAIN|13|90|0.2|999
6-DEC-2017|23:00|BELMULLET(A)|NW|16 Gust 34|MODERATE RAIN|10|95|2.2|999
6-DEC-2017|23:00|CASEMENT AERODROME|SW|22 Gust 35|RECENT RAIN|13|89|Trace|1002
6-DEC-2017|23:00|CLAREMORRIS(A)|SW|14 Gust 26|--|12|97|1.5|999
6-DEC-2017|23:00|CORK AIRPORT|SW|21 Gust 39|LIGHT RAIN|12|100|Trace|1004
6-DEC-2017|23:00|DUBLIN AIRPORT|SW|17 Gust 31|RECENT RAIN|13|87|0.1|1002
6-DEC-2017|23:00|DUNSANY MEATH(A)|S|16 Gust 27|--|13|89|0.0|1001
6-DEC-2017|23:00|FINNER DONEGAL(A)|SW|14|LIGHT RAIN|13|95|1.8|997
6-DEC-2017|23:00|GURTEEN TIPPERARY(A|S|13 Gust 26|RAIN SHOWER|13|94|0.3|1002
6-DEC-2017|23:00|JOHNSTOWN CASTLE(A)|S|18 Gust 38|RAIN SHOWER|12|98|1.5|1006
6-DEC-2017|23:00|KNOCK AIRPORT(P)|SW|16 Gust 30|- n/a -|12|99|1.3|999
6-DEC-2017|23:00|MACE HEAD GALWAY(A)|SW|20|MODERATE RAIN|12|97|3.7|1000
6-DEC-2017|23:00|MALIN HEAD(A)|SW|23 Gust 33|MODERATE RAIN|12|94|2.5|994
6-DEC-2017|23:00|MARKREE SLIGO(A)|--|--|--|13|92|0.3|998
6-DEC-2017|23:00|MOOREPARK CORK(A)|SW|11 Gust 24|--|14|88|0.2|1004
6-DEC-2017|23:00|MT DILLON ROSCOM(A)|S|10|--|13|93|0.0|1000
6-DEC-2017|23:00|MULLINGAR(A)|SW|11|MOD. DRIZZLE|13|96|0.5|1001
6-DEC-2017|23:00|NEWPORT MAYO(A)|SW|10 Gust 30|--|12|97|3.1|999
6-DEC-2017|23:00|OAK PARK CARLOW(A)|S|18 Gust 29|CLOUDY|13|94|0.1|1003
6-DEC-2017|23:00|PHOENIX PARK(A)|--|--|--|14|87|0.0|1002
6-DEC-2017|23:00|ROCHES POINT(A)|SW|24 Gust 37|RAIN SHOWER|12|98|1.2|1005
6-DEC-2017|23:00|SHANNON AIRPORT|S|10|LIGHT RAIN|13|95|0.2|1002
6-DEC-2017|23:00|SHERKIN ISLAND(A)|SW|21 Gust 31|MIST|13|92|0.0|1004
6-DEC-2017|23:00|VALENTIA(A)|SW|20|LIGHT RAIN|13|94|2.6|1002
7-DEC-2017|00:00|ATHENRY GALWAY(A)|SW|09|--|13|95|4.4|1000
7-DEC-2017|00:00|BALLYHAISE CAVAN(A)|SW|14 Gust 25|RAIN SHOWER|13|94|0.3|999
7-DEC-2017|00:00|BELMULLET(A)|NW|17|RECENT RAIN|9|90|0.7|1001
7-DEC-2017|00:00|CASEMENT AERODROME|SW|19 Gust 36|LIGHT RAIN|13|91|Trace|1001
7-DEC-2017|00:00|CLAREMORRIS(A)|SW|13 Gust 23|--|12|97|4.2|1000
7-DEC-2017|00:00|CORK AIRPORT|SW|21 Gust 34|LIGHT RAIN|12|100|0.2|1003
7-DEC-2017|00:00|DUBLIN AIRPORT|SW|19 Gust 31|CLOUDY|13|88|0.0|1001
7-DEC-2017|00:00|DUNSANY MEATH(A)|S|12 Gust 24|--|13|95|0.3|1001
7-DEC-2017|00:00|FINNER DONEGAL(A)|W|19 Gust 34|MODERATE RAIN|11|96|4.3|998
7-DEC-2017|00:00|GURTEEN TIPPERARY(A|SW|15|RAIN SHOWER|13|92|Trace|1001
7-DEC-2017|00:00|JOHNSTOWN CASTLE(A)|SW|20 Gust 39|RAIN SHOWER|12|97|1.0|1005
7-DEC-2017|00:00|KNOCK AIRPORT(P)|SW|14 Gust 28|- n/a -|11|99|4.2|1000
7-DEC-2017|00:00|MACE HEAD GALWAY(A)|SW|18|LIGHT RAIN|12|97|2.3|999
7-DEC-2017|00:00|MALIN HEAD(A)|NW|25 Gust 40|LIGHT RAIN|9|93|2.3|996
7-DEC-2017|00:00|MARKREE SLIGO(A)|--|--|--|13|95|3.7|999
7-DEC-2017|00:00|MOOREPARK CORK(A)|S|11|--|13|92|0.1|1003
7-DEC-2017|00:00|MT DILLON ROSCOM(A)|SW|10|--|13|97|0.9|1000
7-DEC-2017|00:00|MULLINGAR(A)|SW|10|RAIN SHOWER|13|95|0.1|1000
7-DEC-2017|00:00|NEWPORT MAYO(A)|NW|23|--|10|92|4.7|1000
7-DEC-2017|00:00|OAK PARK CARLOW(A)|S|16|CLOUDY|13|93|0.0|1003
7-DEC-2017|00:00|PHOENIX PARK(A)|--|--|--|14|87|0.0|1002
7-DEC-2017|00:00|ROCHES POINT(A)|SW|26|RAIN SHOWER|12|97|0.1|1004
7-DEC-2017|00:00|SHANNON AIRPORT|S|09|LIGHT RAIN|13|95|1.7|1001
7-DEC-2017|00:00|SHERKIN ISLAND(A)|SW|22|MOD. DRIZZLE|12|97|1.4|1003
7-DEC-2017|00:00|VALENTIA(A)|SW|15 Gust 29|HEAVY DRIZZLE|13|96|3.6|1001
7-DEC-2017|01:00|ATHENRY GALWAY(A)|SW|09|--|12|95|3.1|1000
7-DEC-2017|01:00|BALLYHAISE CAVAN(A)|W|15 Gust 30|MODERATE RAIN|13|95|2.3|998
7-DEC-2017|01:00|BELMULLET(A)|NW|19|CLOUDY|8|77|0.0|1003
7-DEC-2017|01:00|CASEMENT AERODROME|SW|21 Gust 33|LIGHT RAIN|13|89|Trace|1000
7-DEC-2017|01:00|CLAREMORRIS(A)|N|13 Gust 30|--|9|94|3.5|1001
7-DEC-2017|01:00|CORK AIRPORT|SW|20 Gust 30|LIGHT RAIN|12|100|1.5|1002
7-DEC-2017|01:00|DUBLIN AIRPORT|SW|19 Gust 32|CLOUDY|14|84|0.0|1000
7-DEC-2017|01:00|DUNSANY MEATH(A)|SW|16|--|13|91|0.1|1000
7-DEC-2017|01:00|FINNER DONEGAL(A)|W|20|LIGHT RAIN|9|91|1.2|1000
7-DEC-2017|01:00|GURTEEN TIPPERARY(A|SW|11|MODERATE RAIN|13|96|2.6|1001
7-DEC-2017|01:00|JOHNSTOWN CASTLE(A)|SW|17 Gust 34|RECENT RAIN|12|97|0.1|1004
7-DEC-2017|01:00|KNOCK AIRPORT(P)|NW|20 Gust 34|- n/a -|8|99|3.4|1001
7-DEC-2017|01:00|MACE HEAD GALWAY(A)|NW|27 Gust 41|RECENT RAIN|9|93|0.2|1002
7-DEC-2017|01:00|MALIN HEAD(A)|W|20 Gust 35|RECENT RAIN|9|86|0.6|997
7-DEC-2017|01:00|MARKREE SLIGO(A)|--|--|--|8|96|1.9|1001
7-DEC-2017|01:00|MOOREPARK CORK(A)|SW|08|--|13|91|0.4|1002
7-DEC-2017|01:00|MT DILLON ROSCOM(A)|SW|08|--|13|97|3.5|1000
7-DEC-2017|01:00|MULLINGAR(A)|SW|08|MODERATE RAIN|13|96|2.2|1000
7-DEC-2017|01:00|NEWPORT MAYO(A)|N|28 Gust 40|--|9|80|0.3|1001
7-DEC-2017|01:00|OAK PARK CARLOW(A)|S|12|MOD. DRIZZLE|13|93|0.1|1002
7-DEC-2017|01:00|PHOENIX PARK(A)|--|--|--|14|84|0.0|1001
7-DEC-2017|01:00|ROCHES POINT(A)|SW|24|LIGHT RAIN|12|98|1.1|1003
7-DEC-2017|01:00|SHANNON AIRPORT|SW|07|RAIN/DRIZZLE|12|97|2.0|1001
7-DEC-2017|01:00|SHERKIN ISLAND(A)|SW|20 Gust 33|MOD. DRIZZLE|12|95|1.5|1002
7-DEC-2017|01:00|VALENTIA(A)|W|15|LIGHT DRIZZLE|12|97|1.0|1002
7-DEC-2017|02:00|ATHENRY GALWAY(A)|NW|22|--|9|87|0.5|1003
7-DEC-2017|02:00|BALLYHAISE CAVAN(A)|NW|09 Gust 26|MODERATE RAIN|9|97|2.2|1000
7-DEC-2017|02:00|BELMULLET(A)|NW|22 Gust 34|- n/a -|7|n/a|0.0|1005
7-DEC-2017|02:00|CASEMENT AERODROME|SW|17 Gust 30|LIGHT RAIN|13|94|1.5|1000
7-DEC-2017|02:00|CLAREMORRIS(A)|NW|17 Gust 28|--|7|87|0.1|1004
7-DEC-2017|02:00|CORK AIRPORT|SW|15 Gust 29|LIGHT RAIN|12|100|1.3|1002
7-DEC-2017|02:00|DUBLIN AIRPORT|SW|18 Gust 30|MODERATE RAIN|13|93|1.1|1000
7-DEC-2017|02:00|DUNSANY MEATH(A)|SW|14 Gust 25|--|13|95|2.2|1000
7-DEC-2017|02:00|FINNER DONEGAL(A)|NW|24 Gust 34|MIST|8|72|0.0|1002
7-DEC-2017|02:00|GURTEEN TIPPERARY(A|SW|08|LIGHT RAIN|12|97|2.0|1001
7-DEC-2017|02:00|JOHNSTOWN CASTLE(A)|SW|18 Gust 29|RAIN SHOWER|12|97|0.4|1003
7-DEC-2017|02:00|KNOCK AIRPORT(P)|NW|21 Gust 36|- n/a -|6|91|0.0|1004
7-DEC-2017|02:00|MACE HEAD GALWAY(A)|NW|29 Gust 42|CLOUDY|8|73|0.0|1005
7-DEC-2017|02:00|MALIN HEAD(A)|W|27 Gust 39|CLOUDY|8|68|0.0|999
7-DEC-2017|02:00|MARKREE SLIGO(A)|--|--|--|8|77|0.2|1002
7-DEC-2017|02:00|MOOREPARK CORK(A)|SW|08|--|13|91|0.8|1002
7-DEC-2017|02:00|MT DILLON ROSCOM(A)|NW|17 Gust 31|--|9|93|1.0|1002
7-DEC-2017|02:00|MULLINGAR(A)|SW|07|MODERATE RAIN|12|97|2.8|1000
7-DEC-2017|02:00|NEWPORT MAYO(A)|N|23 Gust 41|--|8|66|0.0|1004
7-DEC-2017|02:00|OAK PARK CARLOW(A)|S|11|MOD. DRIZZLE|12|95|0.9|1001
7-DEC-2017|02:00|PHOENIX PARK(A)|--|--|--|13|93|1.4|1000
7-DEC-2017|02:00|ROCHES POINT(A)|SW|22|MOD. DRIZZLE|12|99|1.4|1002
7-DEC-2017|02:00|SHANNON AIRPORT|W|17 Gust 33|LIGHT RAIN|12|97|1.4|1002
7-DEC-2017|02:00|SHERKIN ISLAND(A)|W|19 Gust 31|RECENT DRIZZLE|12|97|0.4|1002
7-DEC-2017|02:00|VALENTIA(A)|N|22 Gust 37|RECENT RAIN|10|88|0.2|1005
7-DEC-2017|03:00|ATHENRY GALWAY(A)|NW|17 Gust 34|--|8|82|0.0|1005
7-DEC-2017|03:00|BALLYHAISE CAVAN(A)|NW|11 Gust 27|RECENT DRIZZLE|7|88|0.1|1003
7-DEC-2017|03:00|BELMULLET(A)|NW|23 Gust 34|- n/a -|8|n/a|0.0|1006
7-DEC-2017|03:00|CASEMENT AERODROME|SW|18|MODERATE RAIN|13|94|2.4|1000
7-DEC-2017|03:00|CLAREMORRIS(A)|NW|07 Gust 26|--|6|76|0.0|1006
7-DEC-2017|03:00|CORK AIRPORT|W|12|RECENT RAIN|12|100|0.3|1003
7-DEC-2017|03:00|DUBLIN AIRPORT|SW|13 Gust 23|LIGHT RAIN|12|96|1.9|1000
7-DEC-2017|03:00|DUNSANY MEATH(A)|SW|14|--|13|95|1.0|1000
7-DEC-2017|03:00|FINNER DONEGAL(A)|W|23 Gust 34|CLOUDY|8|61|0.1|1004
7-DEC-2017|03:00|GURTEEN TIPPERARY(A|NW|19 Gust 37|LIGHT RAIN|9|92|1.6|1004
7-DEC-2017|03:00|JOHNSTOWN CASTLE(A)|SW|14 Gust 30|MODERATE RAIN|12|97|2.4|1003
7-DEC-2017|03:00|KNOCK AIRPORT(P)|NW|26 Gust 46|- n/a -|6|74|0.0|1005
7-DEC-2017|03:00|MACE HEAD GALWAY(A)|NW|27 Gust 37|CLOUDY|8|69|0.0|1007
7-DEC-2017|03:00|MALIN HEAD(A)|W|29 Gust 42|FAIR|8|62|0.0|999
7-DEC-2017|03:00|MARKREE SLIGO(A)|--|--|--|8|62|0.0|1004
7-DEC-2017|03:00|MOOREPARK CORK(A)|W|06|--|13|95|0.9|1003
7-DEC-2017|03:00|MT DILLON ROSCOM(A)|NW|18 Gust 30|--|8|80|0.0|1004
7-DEC-2017|03:00|MULLINGAR(A)|NW|12 Gust 26|RECENT RAIN|8|90|1.8|1003
7-DEC-2017|03:00|NEWPORT MAYO(A)|NW|01 Gust 31|--|7|65|0.0|1007
7-DEC-2017|03:00|OAK PARK CARLOW(A)|S|08|LIGHT RAIN|12|96|1.3|1001
7-DEC-2017|03:00|PHOENIX PARK(A)|--|--|--|13|94|1.8|1000
7-DEC-2017|03:00|ROCHES POINT(A)|W|14 Gust 24|RAIN SHOWER|12|100|0.6|1003
7-DEC-2017|03:00|SHANNON AIRPORT|NW|20 Gust 34|RECENT RAIN|9|85|Trace|1005
7-DEC-2017|03:00|SHERKIN ISLAND(A)|N|21 Gust 33|CLOUDY|12|83|0.0|1005
7-DEC-2017|03:00|VALENTIA(A)|N|19 Gust 40|MIST|9|73|0.0|1009
7-DEC-2017|04:00|ATHENRY GALWAY(A)|NW|16 Gust 32|--|6|71|0.0|1007
7-DEC-2017|04:00|BALLYHAISE CAVAN(A)|NW|09 Gust 27|FAIR|7|72|0.0|1004
7-DEC-2017|04:00|BELMULLET(A)|NW|21 Gust 36|- n/a -|8|n/a|0.0|1007
7-DEC-2017|04:00|CASEMENT AERODROME|NW|21 Gust 34|RECENT RAIN|9|89|1.8|1003
7-DEC-2017|04:00|CLAREMORRIS(A)|NW|15 Gust 26|--|6|69|0.0|1006
7-DEC-2017|04:00|CORK AIRPORT|NW|29 Gust 45|RECENT RAIN|8|94|0.1|1006
7-DEC-2017|04:00|DUBLIN AIRPORT|NW|23 Gust 41|LIGHT RAIN|8|88|1.1|1002
7-DEC-2017|04:00|DUNSANY MEATH(A)|NW|16 Gust 29|--|8|81|3.5|1003
7-DEC-2017|04:00|FINNER DONEGAL(A)|W|26 Gust 37|MIST|8|67|0.0|1004
7-DEC-2017|04:00|GURTEEN TIPPERARY(A|NW|16 Gust 27|CLOUDY|7|78|0.0|1006
7-DEC-2017|04:00|JOHNSTOWN CASTLE(A)|SW|13 Gust 25|LIGHT RAIN|12|97|1.8|1003
7-DEC-2017|04:00|KNOCK AIRPORT(P)|NW|19 Gust 38|- n/a -|5|77|0.0|1006
7-DEC-2017|04:00|MACE HEAD GALWAY(A)|NW|25 Gust 40|FAIR|8|68|0.0|1008
7-DEC-2017|04:00|MALIN HEAD(A)|W|35 Gust 49|CLOUDY|8|70|0.0|999
7-DEC-2017|04:00|MARKREE SLIGO(A)|--|--|--|8|68|0.1|1004
7-DEC-2017|04:00|MOOREPARK CORK(A)|NW|13 Gust 30|--|9|88|0.1|1007
7-DEC-2017|04:00|MT DILLON ROSCOM(A)|NW|15 Gust 29|--|6|76|0.0|1005
7-DEC-2017|04:00|MULLINGAR(A)|NW|09 Gust 25|CLOUDY|7|82|0.0|1004
7-DEC-2017|04:00|NEWPORT MAYO(A)|NW|17 Gust 28|--|8|69|0.0|1007
7-DEC-2017|04:00|OAK PARK CARLOW(A)|NW|15 Gust 31|RAIN SHOWER|9|92|1.1|1004
7-DEC-2017|04:00|PHOENIX PARK(A)|--|--|--|9|90|2.0|1003
7-DEC-2017|04:00|ROCHES POINT(A)|NW|35 Gust 46|RECENT DRIZZLE|9|93|0.1|1005
7-DEC-2017|04:00|SHANNON AIRPORT|NW|13 Gust 34|FAIR|8|77|0.0|1008
7-DEC-2017|04:00|SHERKIN ISLAND(A)|N|17 Gust 30|CLOUDY|10|79|0.0|1008
7-DEC-2017|04:00|VALENTIA(A)|N|21 Gust 39|CLOUDY|9|65|0.0|1010
7-DEC-2017|05:00|ATHENRY GALWAY(A)|W|08|--|6|70|0.0|1008
7-DEC-2017|05:00|BALLYHAISE CAVAN(A)|NW|08 Gust 27|FAIR|6|73|0.0|1004
7-DEC-2017|05:00|BELMULLET(A)|NW|19 Gust 36|- n/a -|7|n/a|0.1|1008
7-DEC-2017|05:00|CASEMENT AERODROME|NW|13 Gust 29|CLOUDY|8|79|0.0|1005
7-DEC-2017|05:00|CLAREMORRIS(A)|NW|14 Gust 31|--|6|75|0.0|1007
7-DEC-2017|05:00|CORK AIRPORT|SW|23 Gust 38|RECENT SHOWER|7|82|0.1|1009
7-DEC-2017|05:00|DUBLIN AIRPORT|NW|14 Gust 37|RECENT RAIN|7|83|Trace|1004
7-DEC-2017|05:00|DUNSANY MEATH(A)|NW|12 Gust 27|--|7|77|0.0|1003
7-DEC-2017|05:00|FINNER DONEGAL(A)|W|25 Gust 43|MIST|8|67|0.0|1004
7-DEC-2017|05:00|GURTEEN TIPPERARY(A|W|07 Gust 24|FAIR|5|83|0.0|1008
7-DEC-2017|05:00|JOHNSTOWN CASTLE(A)|NW|25 Gust 37|RAIN SHOWER|9|95|0.2|1003
7-DEC-2017|05:00|KNOCK AIRPORT(P)|NW|17|- n/a -|5|82|0.0|1007
7-DEC-2017|05:00|MACE HEAD GALWAY(A)|NW|27 Gust 39|FAIR|8|71|0.0|1008
7-DEC-2017|05:00|MALIN HEAD(A)|W|33 Gust 51|RAIN SHOWER|8|73|Trace|1000
7-DEC-2017|05:00|MARKREE SLIGO(A)|--|--|--|8|67|0.0|1006
7-DEC-2017|05:00|MOOREPARK CORK(A)|NW|11 Gust 22|--|8|79|0.0|1009
7-DEC-2017|05:00|MT DILLON ROSCOM(A)|W|12|--|6|74|0.0|1006
7-DEC-2017|05:00|MULLINGAR(A)|W|10 Gust 21|FAIR|5|75|0.0|1006
7-DEC-2017|05:00|NEWPORT MAYO(A)|NW|20 Gust 41|--|7|70|0.1|1008
7-DEC-2017|05:00|OAK PARK CARLOW(A)|NW|12 Gust 30|CLOUDY|8|78|0.0|1006
7-DEC-2017|05:00|PHOENIX PARK(A)|--|--|--|7|80|0.0|1005
7-DEC-2017|05:00|ROCHES POINT(A)|NW|31 Gust 46|FAIR|8|76|0.0|1007
7-DEC-2017|05:00|SHANNON AIRPORT|NW|10|FAIR|7|73|0.0|1009
7-DEC-2017|05:00|SHERKIN ISLAND(A)|N|24 Gust 36|FAIR|9|73|0.0|1008
7-DEC-2017|05:00|VALENTIA(A)|N|18 Gust 30|CLOUDY|8|61|0.0|1011
7-DEC-2017|06:00|ATHENRY GALWAY(A)|NW|14|--|6|73|0.0|1009
7-DEC-2017|06:00|BALLYHAISE CAVAN(A)|NW|07 Gust 28|FAIR|6|76|0.0|1005
7-DEC-2017|06:00|BELMULLET(A)|n/a|n/a|- n/a -|n/a|n/a|n/a|n/a
7-DEC-2017|06:00|CASEMENT AERODROME|W|14|FAIR|5|83|0.0|1007
7-DEC-2017|06:00|CLAREMORRIS(A)|NW|15 Gust 26|--|6|79|0.0|1008
7-DEC-2017|06:00|CORK AIRPORT|NW|29 Gust 45|FAIR|6|78|0.0|1009
7-DEC-2017|06:00|DUBLIN AIRPORT|W|13 Gust 27|FINE|5|79|0.0|1006
7-DEC-2017|06:00|DUNSANY MEATH(A)|W|13|--|6|78|0.0|1006
7-DEC-2017|06:00|FINNER DONEGAL(A)|W|23 Gust 42|MIST|8|67|0.0|1005
7-DEC-2017|06:00|GURTEEN TIPPERARY(A|SW|07|FAIR|4|81|0.0|1009
7-DEC-2017|06:00|JOHNSTOWN CASTLE(A)|NW|17 Gust 33|FAIR|7|82|0.0|1006
7-DEC-2017|06:00|KNOCK AIRPORT(P)|NW|14 Gust 28|RECENT DRIZZLE|5|83|Trace|1008
7-DEC-2017|06:00|MACE HEAD GALWAY(A)|NW|28 Gust 35|FAIR|8|68|0.0|1010
7-DEC-2017|06:00|MALIN HEAD(A)|W|31 Gust 51|CLOUDY|8|68|0.0|1000
7-DEC-2017|06:00|MARKREE SLIGO(A)|--|--|--|8|69|0.0|1006
7-DEC-2017|06:00|MOOREPARK CORK(A)|NW|14|--|7|70|0.0|1009
7-DEC-2017|06:00|MT DILLON ROSCOM(A)|W|12|--|6|79|0.0|1007
7-DEC-2017|06:00|MULLINGAR(A)|W|07|FAIR|5|78|0.0|1006
7-DEC-2017|06:00|NEWPORT MAYO(A)|NW|19 Gust 36|--|7|75|0.3|1009
7-DEC-2017|06:00|OAK PARK CARLOW(A)|NW|09 Gust 21|FAIR|6|72|0.0|1007
7-DEC-2017|06:00|PHOENIX PARK(A)|--|--|--|6|80|0.0|1006
7-DEC-2017|06:00|ROCHES POINT(A)|N|27 Gust 43|FAIR|7|70|0.0|1007
7-DEC-2017|06:00|SHANNON AIRPORT|W|09|FAIR|7|73|0.0|1010
7-DEC-2017|06:00|SHERKIN ISLAND(A)|NW|07 Gust 33|FAIR|8|71|0.0|1011
7-DEC-2017|06:00|VALENTIA(A)|N|14 Gust 29|CLOUDY|9|65|0.0|1012
7-DEC-2017|07:00|ATHENRY GALWAY(A)|W|07 Gust 22|--|6|77|0.0|1010
7-DEC-2017|07:00|BALLYHAISE CAVAN(A)|W|08 Gust 23|FAIR|6|76|0.0|1006
7-DEC-2017|07:00|BELMULLET(A)|n/a|n/a|- n/a -|n/a|n/a|n/a|n/a
7-DEC-2017|07:00|CASEMENT AERODROME|SW|13|FAIR|5|81|0.0|1007
7-DEC-2017|07:00|CLAREMORRIS(A)|NW|17 Gust 31|--|5|82|0.0|1009
7-DEC-2017|07:00|CORK AIRPORT|NW|17 Gust 39|FINE|6|77|0.0|1011
7-DEC-2017|07:00|DUBLIN AIRPORT|W|16|CLOUDY|5|79|0.0|1006
7-DEC-2017|07:00|DUNSANY MEATH(A)|W|11 Gust 22|--|5|81|0.0|1007
7-DEC-2017|07:00|FINNER DONEGAL(A)|W|24 Gust 44|MIST|8|71|0.0|1006
7-DEC-2017|07:00|GURTEEN TIPPERARY(A|SW|09|FAIR|4|81|0.0|1010
7-DEC-2017|07:00|JOHNSTOWN CASTLE(A)|NW|17 Gust 33|FAIR|6|70|0.0|1007
7-DEC-2017|07:00|KNOCK AIRPORT(P)|W|14|FINE|5|82|0.1|1009
7-DEC-2017|07:00|MACE HEAD GALWAY(A)|NW|26 Gust 39|FAIR|8|69|0.0|1011
7-DEC-2017|07:00|MALIN HEAD(A)|W|33 Gust 50|MOD. DRIZZLE|7|79|0.2|1001
7-DEC-2017|07:00|MARKREE SLIGO(A)|--|--|--|6|79|0.1|1008
7-DEC-2017|07:00|MOOREPARK CORK(A)|NW|09|--|6|70|0.0|1010
7-DEC-2017|07:00|MT DILLON ROSCOM(A)|W|11 Gust 24|--|6|80|0.0|1008
7-DEC-2017|07:00|MULLINGAR(A)|W|10|FAIR|5|83|0.0|1007
7-DEC-2017|07:00|NEWPORT MAYO(A)|NW|22 Gust 36|--|7|69|0.3|1009
7-DEC-2017|07:00|OAK PARK CARLOW(A)|W|10|FAIR|5|76|0.0|1009
7-DEC-2017|07:00|PHOENIX PARK(A)|--|--|--|5|79|0.0|1007
7-DEC-2017|07:00|ROCHES POINT(A)|NW|24 Gust 41|FAIR|7|68|0.0|1009
7-DEC-2017|07:00|SHANNON AIRPORT|NW|13|FINE|7|75|0.0|1011
7-DEC-2017|07:00|SHERKIN ISLAND(A)|NW|09|CLOUDY|8|65|0.0|1013
7-DEC-2017|07:00|VALENTIA(A)|N|12 Gust 25|CLOUDY|9|61|0.0|1014
7-DEC-2017|08:00|ATHENRY GALWAY(A)|W|06|--|5|80|0.0|1011
7-DEC-2017|08:00|BALLYHAISE CAVAN(A)|NW|09 Gust 26|FAIR|6|74|0.0|1007
7-DEC-2017|08:00|BELMULLET(A)|n/a|n/a|- n/a -|n/a|n/a|n/a|n/a
7-DEC-2017|08:00|CASEMENT AERODROME|W|15 Gust 25|FAIR|4|86|0.0|1008
7-DEC-2017|08:00|CLAREMORRIS(A)|NW|16|--|5|83|0.2|1011
7-DEC-2017|08:00|CORK AIRPORT|NW|23 Gust 39|FINE|6|77|0.0|1012
7-DEC-2017|08:00|DUBLIN AIRPORT|W|18|CLOUDY|4|84|0.0|1007
7-DEC-2017|08:00|DUNSANY MEATH(A)|W|11|--|4|85|0.0|1008
7-DEC-2017|08:00|FINNER DONEGAL(A)|NW|25 Gust 44|RAIN SHOWER|8|67|Trace|1007
7-DEC-2017|08:00|GURTEEN TIPPERARY(A|W|10|FAIR|5|81|0.0|1011
7-DEC-2017|08:00|JOHNSTOWN CASTLE(A)|NW|20 Gust 31|FAIR|6|70|0.0|1008
7-DEC-2017|08:00|KNOCK AIRPORT(P)|W|16|RECENT DRIZZLE|5|79|Trace|1010
7-DEC-2017|08:00|MACE HEAD GALWAY(A)|NW|27 Gust 41|RAIN SHOWER|8|67|Trace|1012
7-DEC-2017|08:00|MALIN HEAD(A)|W|30 Gust 48|RAIN SHOWER|7|78|0.2|1003
7-DEC-2017|08:00|MARKREE SLIGO(A)|--|--|--|6|77|0.1|1009
7-DEC-2017|08:00|MOOREPARK CORK(A)|W|07|--|6|73|0.0|1012
7-DEC-2017|08:00|MT DILLON ROSCOM(A)|W|12|--|6|76|0.0|1009
7-DEC-2017|08:00|MULLINGAR(A)|W|07|FAIR|5|82|0.0|1009
7-DEC-2017|08:00|NEWPORT MAYO(A)|NW|21 Gust 35|--|7|64|0.0|1011
7-DEC-2017|08:00|OAK PARK CARLOW(A)|W|14|FAIR|5|79|0.0|1010
7-DEC-2017|08:00|PHOENIX PARK(A)|--|--|--|5|82|0.0|1008
7-DEC-2017|08:00|ROCHES POINT(A)|NW|25 Gust 36|FAIR|8|73|0.0|1011
7-DEC-2017|08:00|SHANNON AIRPORT|NW|12|FAIR|7|72|0.0|1013
7-DEC-2017|08:00|SHERKIN ISLAND(A)|NW|14|FAIR|9|64|0.0|1015
7-DEC-2017|08:00|VALENTIA(A)|NW|17 Gust 29|FAIR|9|69|0.0|1016
7-DEC-2017|09:00|ATHENRY GALWAY(A)|W|06|--|5|79|0.0|1013
7-DEC-2017|09:00|BALLYHAISE CAVAN(A)|W|07|FAIR|5|77|0.0|1008
7-DEC-2017|09:00|BELMULLET(A)|n/a|n/a|- n/a -|n/a|n/a|n/a|n/a
7-DEC-2017|09:00|CASEMENT AERODROME|W|16|FAIR|4|86|0.0|1010
7-DEC-2017|09:00|CLAREMORRIS(A)|W|12|--|5|81|0.0|1012
7-DEC-2017|09:00|CORK AIRPORT|NW|26 Gust 34|FINE|6|76|0.0|1014
7-DEC-2017|09:00|DUBLIN AIRPORT|W|16 Gust 26|FAIR|5|83|0.0|1009
7-DEC-2017|09:00|DUNSANY MEATH(A)|W|12|--|5|84|0.0|1009
